Time(ddMMyy_HHmmssfff) Time(s) x(mm) y(mm) z(mm) rx(deg) ry(deg) rz(deg)
200426_132640470 3.57599999999911 0.363228603410327 1.906908330367 0.672135106389703 0.462952125767327 0.457856894425274 0.571519197810998
200426_132640485 3.58399999999892 0.363228603410327 1.906908330367 0.672135106389703 0.462952125767327 0.457856894425274 0.571519197810998
200426_132640499 3.60000000000036 0.46015920272847 1.70686098507286 0.69633259709758 0.412898968599478 0.398131907737324 0.509939013012387
200426_132640514 3.61599999999999 0.405566928959573 1.50448385218141 0.481709253242855 0.3450484765038 0.373992882653229 0.480513443233304
200426_132640530 3.63299999999981 0.307978613939397 1.50454630073665 0.459879986839724 0.3450484765038 0.373992882653229 0.480513443233304
200426_132640545 3.64799999999923 0.405238071108556 1.40449140381196 0.482893365395228 0.330654585310278 0.349288780871705 0.408171063726724
200426_132640561 3.66399999999885 0.328818918863 1.2033416132744 0.365851172418616 0.280746511129383 0.289422661767394 0.346708346718019
200426_132640576 3.68000000000029 0.209403725366144 1.20463140418354 0.441603056893655 0.280746511129383 0.289422661767394 0.346708346718019
200426_132640592 3.69599999999991 0.230901745991794 1.10341161346014 0.345206018167801 0.280746511129383 0.289422661767394 0.346708346718019
200426_132640608 3.71299999999974 0.252070908766406 0.902199374367342 0.249993091594376 0.230901084195704 0.229507263401263 0.285295410565587
200426_132640623 3.72799999999916 0.132655715269571 0.903489165276426 0.325744976069416 0.230901084195704 0.229507263401263 0.285295410565587
200426_132640638 3.74399999999878 0.251742050915389 0.802206925997837 0.251177203746749 0.163174358287769 0.205174239710347 0.255992609790105
200426_132640653 3.76000000000022 0.251084335213356 0.602222029258883 0.253545428051495 0.148914001241447 0.180313459747821 0.183739172280157
200426_132640669 3.77700000000004 0.153496020193167 0.602284477814123 0.231716161648365 0.148914001241447 0.180313459747821 0.183739172280157
200426_132640685 3.78499999999985 0.153496020193167 0.602284477814123 0.231716161648365 0.148914001241447 0.180313459747821 0.183739172280157
200426_132640700 3.79999999999927 0.272582355838992 0.501002238535534 0.157148389325698 0.0992135095709793 0.12025784386144 0.122443286365441
